"subject","activity","tBodyAccMeanX","tBodyAccMeanY","tBodyAccMeanZ","tBodyAccStdX","tBodyAccStdY","tBodyAccStdZ","tGravityAccMeanX","tGravityAccMeanY","tGravityAccMeanZ","tGravityAccStdX","tGravityAccStdY","tGravityAccStdZ","tBodyAccJerkMeanX","tBodyAccJerkMeanY","tBodyAccJerkMeanZ","tBodyAccJerkStdX","tBodyAccJerkStdY","tBodyAccJerkStdZ","tBodyGyroMeanX","tBodyGyroMeanY","tBodyGyroMeanZ","tBodyGyroStdX","tBodyGyroStdY","tBodyGyroStdZ","tBodyGyroJerkMeanX","tBodyGyroJerkMeanY","tBodyGyroJerkMeanZ","tBodyGyroJerkStdX","tBodyGyroJerkStdY","tBodyGyroJerkStdZ","tBodyAccMagMean","tBodyAccMagStd","tGravityAccMagMean","tGravityAccMagStd","tBodyAccJerkMagMean","tBodyAccJerkMagStd","tBodyGyroMagMean","tBodyGyroMagStd","tBodyGyroJerkMagMean","tBodyGyroJerkMagStd","fBodyAccMeanX","fBodyAccMeanY","fBodyAccMeanZ","fBodyAccStdX","fBodyAccStdY","fBodyAccStdZ","fBodyAccJerkMeanX","fBodyAccJerkMeanY","fBodyAccJerkMeanZ","fBodyAccJerkStdX","fBodyAccJerkStdY","fBodyAccJerkStdZ","fBodyGyroMeanX","fBodyGyroMeanY","fBodyGyroMeanZ","fBodyGyroStdX","fBodyGyroStdY","fBodyGyroStdZ","fBodyAccMagMean","fBodyAccMagStd","fBodyBodyAccJerkMagMean","fBodyBodyAccJerkMagStd","fBodyBodyGyroMagMean","fBodyBodyGyroMagStd","fBodyBodyGyroJerkMagMean","fBodyBodyGyroJerkMagStd"
"24","walking_upstairs",0.2698811,-0.02519794,-0.1142486,-0.3443994,-0.1168045,-0.255601,0.9063695,-0.2374984,-0.2271349,-0.9621906,-0.9166908,-0.9349529,0.08623101,-0.0150816,-0.01323537,-0.4987647,-0.5152208,-0.5238073,0.08831638,-0.1059329,0.02482907,-0.5774264,-0.5685341,-0.2745963,-0.1468008,-0.03173506,-0.04984272,-0.6404895,-0.6466444,-0.6489753,-0.2264028,-0.3068545,-0.2264028,-0.3068545,-0.4884876,-0.4410687,-0.3344358,-0.5039291,-0.6587516,-0.6381804,-0.3957906,-0.2524125,-0.3127922,-0.3261656,-0.1077877,-0.2831434,-0.5156446,-0.5276042,-0.483391,-0.5271047,-0.5358433,-0.5627271,-0.5031887,-0.546621,-0.3721829,-0.6029455,-0.5861778,-0.3119964,-0.322301,-0.4062834,-0.4298008,-0.4596478,-0.564665,-0.549071,-0.6461147,-0.653877
"24","walking_downstairs",0.2886312,-0.01457303,-0.1048188,-0.08273248,-0.1026073,-0.2055664,0.9508834,-0.1283267,-0.1401232,-0.9618453,-0.941479,-0.9422077,0.08026198,-0.004473163,-0.008469159,-0.3372189,-0.1692919,-0.2902394,-0.0867069,-0.05423002,0.1119737,-0.4319191,-0.4846735,-0.4910772,-0.0914145,-0.02917663,-0.04120554,-0.3584446,-0.5193267,-0.4786909,-0.07376992,-0.02248391,-0.07376992,-0.02248391,-0.2631069,-0.143502,-0.3049658,-0.3636949,-0.4971522,-0.4591599,-0.2223243,-0.08618298,-0.1738251,-0.03490859,-0.1691911,-0.2915538,-0.3761758,-0.2258244,-0.2500002,-0.3559306,-0.1636268,-0.32857,-0.2724692,-0.4334754,-0.3962866,-0.4848947,-0.5234127,-0.5732819,-0.02317016,-0.1752917,-0.2008301,-0.08275549,-0.3742987,-0.4701473,-0.4744499,-0.4780305
"24","sitting",0.2734757,-0.01312551,-0.1030411,-0.9905938,-0.956256,-0.9570561,0.9196376,0.1822547,0.1095596,-0.9896601,-0.9716925,-0.9634068,0.07633185,0.004767026,-0.001133002,-0.9885644,-0.9795737,-0.9846629,-0.03562296,-0.07501327,0.08004402,-0.9881116,-0.977954,-0.9712777,-0.09517827,-0.04061694,-0.05159666,-0.991442,-0.9897808,-0.9898502,-0.9689792,-0.9637797,-0.9689792,-0.9637797,-0.9855558,-0.9854185,-0.9646333,-0.9692572,-0.9913064,-0.9907245,-0.9895295,-0.9627732,-0.9669918,-0.9911,-0.954998,-0.9544027,-0.9888574,-0.9792282,-0.9819713,-0.9892888,-0.9815501,-0.9860084,-0.9856765,-0.9812002,-0.9746869,-0.9888916,-0.9762524,-0.9728518,-0.968905,-0.9658523,-0.98447,-0.9856137,-0.9779737,-0.9691059,-0.9908548,-0.9909331
"24","standing",0.2803489,-0.01447853,-0.1082226,-0.9872559,-0.936872,-0.9302835,0.9664423,-0.1452013,-0.05305854,-0.9921976,-0.9681554,-0.9461849,0.07461774,0.01098397,-0.003587749,-0.9805738,-0.9677456,-0.9777164,-0.02786115,-0.06925467,0.07712461,-0.9607387,-0.9672985,-0.9699587,-0.09919477,-0.04317386,-0.05171804,-0.9758568,-0.9819836,-0.9832769,-0.950061,-0.947901,-0.950061,-0.947901,-0.977621,-0.9731083,-0.9545186,-0.9531048,-0.9823873,-0.9799957,-0.9841836,-0.9489702,-0.9538176,-0.9888519,-0.9344548,-0.9238025,-0.9811616,-0.9677206,-0.9741705,-0.9817217,-0.9702282,-0.9799367,-0.9585402,-0.9704265,-0.9701334,-0.9618857,-0.9657981,-0.9726887,-0.9600661,-0.9495226,-0.9722514,-0.9731955,-0.9639223,-0.9544072,-0.9811192,-0.9797551
"24","laying",0.2728505,-0.01735552,-0.1072362,-0.967984,-0.9831265,-0.973567,-0.3592925,0.7384307,0.6838399,-0.9604122,-0.9934544,-0.9792397,0.08072123,0.01198195,-0.005892258,-0.9863654,-0.9824305,-0.9830874,-0.01436799,-0.09555381,0.1117307,-0.9826517,-0.9602996,-0.9817014,-0.1028138,-0.03823237,-0.0624117,-0.9798657,-0.9780913,-0.9923816,-0.971854,-0.9693548,-0.971854,-0.9693548,-0.9855293,-0.9836059,-0.9537915,-0.9578299,-0.9827809,-0.9786591,-0.9758937,-0.9808304,-0.9766348,-0.9651671,-0.9845718,-0.9730578,-0.9859985,-0.9821406,-0.9815497,-0.9881405,-0.9841245,-0.9831856,-0.9765706,-0.966112,-0.981093,-0.9847133,-0.9577929,-0.9836027,-0.9731711,-0.971063,-0.9831081,-0.9832851,-0.9640014,-0.9613691,-0.9785967,-0.980097
"25","walking",0.2789928,-0.01864776,-0.1087376,-0.5960074,-0.1618524,-0.4371334,0.9374831,-0.1273159,0.1884163,-0.9794993,-0.9650934,-0.9449957,0.07217207,0.003511152,-0.003350987,-0.6076209,-0.3826197,-0.6756014,-0.01563054,-0.08207681,0.08678687,-0.4011588,-0.6040321,-0.5627752,-0.1023773,-0.03989865,-0.05126962,-0.5079571,-0.7996354,-0.6595762,-0.4052894,-0.5656015,-0.4052894,-0.5656015,-0.5382914,-0.5428701,-0.3943624,-0.4898094,-0.6784661,-0.7570325,-0.6090389,-0.2518803,-0.5335632,-0.59145,-0.1703138,-0.4306246,-0.6255954,-0.4344552,-0.6592864,-0.6241457,-0.3677601,-0.6904134,-0.4119097,-0.6787504,-0.561323,-0.4066781,-0.5672013,-0.6035442,-0.56606,-0.6329275,-0.5645913,-0.5190042,-0.5627333,-0.5292622,-0.7703009,-0.7573858
"25","walking_upstairs",0.2779954,-0.02698635,-0.1262104,-0.4597756,-0.2230868,-0.296524,0.9276932,-0.2176413,0.108231,-0.9508785,-0.9317583,-0.8827224,0.07400414,0.00925514,-0.01169068,-0.6636427,-0.6271312,-0.8124584,0.05561219,-0.1094377,0.09962274,-0.4890118,-0.4336734,-0.5641956,-0.1264812,-0.0281453,-0.05404522,-0.6938549,-0.8396991,-0.7462683,-0.3057722,-0.4800066,-0.3057722,-0.4800066,-0.6791608,-0.6745131,-0.3186347,-0.3877541,-0.777106,-0.8248833,-0.5216498,-0.3801508,-0.5429318,-0.4379758,-0.1999884,-0.2372967,-0.6682082,-0.6408494,-0.793267,-0.6902136,-0.638086,-0.8305266,-0.476145,-0.6185799,-0.5751697,-0.5001198,-0.3493627,-0.6011126,-0.5279076,-0.5361203,-0.6547951,-0.7034337,-0.5671535,-0.386613,-0.8224039,-0.841061
"25","walking_downstairs",0.2913297,-0.02101705,-0.1071924,-0.2537569,-0.1405406,-0.4579724,0.9296275,-0.07242702,0.218796,-0.9644701,-0.937816,-0.9261917,0.1106569,-0.01954166,-0.01133488,-0.5019684,-0.3716615,-0.7114947,0.002991129,-0.1011151,0.09807502,-0.2888248,-0.5233779,-0.4437805,-0.1279524,-0.04152033,-0.06420781,-0.4301344,-0.8104445,-0.599482,-0.2201086,-0.2594652,-0.2201086,-0.2594652,-0.5004833,-0.4829769,-0.2160826,-0.3821609,-0.6647136,-0.679606,-0.3722452,-0.1963811,-0.5560971,-0.2130289,-0.1668424,-0.4494654,-0.5257895,-0.4156996,-0.686844,-0.5221533,-0.3657198,-0.7349901,-0.2177997,-0.6329164,-0.4103114,-0.3162521,-0.4706411,-0.5067383,-0.2881548,-0.3594371,-0.4716421,-0.5022248,-0.4857636,-0.4237073,-0.6870343,-0.6930324
"25","sitting",0.2785415,-0.01476968,-0.1091604,-0.9918928,-0.9474576,-0.9651396,0.8656861,0.2082871,0.167141,-0.98888,-0.963415,-0.96946,0.0752087,0.004854159,0.002107608,-0.9922786,-0.982871,-0.9884332,-0.03520521,-0.07480027,0.08527839,-0.9899076,-0.9811935,-0.9726376,-0.09548014,-0.03916514,-0.04955956,-0.9923047,-0.9913158,-0.9914914,-0.9704093,-0.9600034,-0.9704093,-0.9600034,-0.9895451,-0.9883118,-0.9665687,-0.9706391,-0.9928646,-0.9917664,-0.9914055,-0.9591173,-0.9747761,-0.9921243,-0.944843,-0.9620906,-0.9924788,-0.982957,-0.9863264,-0.9927501,-0.984068,-0.9891561,-0.9880026,-0.9838278,-0.9758059,-0.99055,-0.9798289,-0.9741729,-0.967018,-0.9619973,-0.9879418,-0.9876188,-0.9793509,-0.9703219,-0.9917817,-0.9920196
"25","standing",0.2780137,-0.01635697,-0.107353,-0.9919701,-0.9545692,-0.9646427,0.9297947,-0.1593168,0.2011821,-0.9931483,-0.980643,-0.9677926,0.07523373,0.00663214,-0.006228088,-0.9883127,-0.9722724,-0.9870627,-0.02479468,-0.06988769,0.08526854,-0.9713574,-0.9767576,-0.9718141,-0.1004737,-0.04182946,-0.05569791,-0.9779097,-0.9872421,-0.9807223,-0.9726636,-0.9680756,-0.9726636,-0.9680756,-0.9846471,-0.9826371,-0.9670774,-0.9598843,-0.985092,-0.9832308,-0.9900932,-0.9598462,-0.9740512,-0.9928517,-0.9541793,-0.9621237,-0.9884047,-0.9725545,-0.9848323,-0.9893399,-0.9740295,-0.987898,-0.9680785,-0.9783999,-0.9704569,-0.9726642,-0.9759607,-0.9749821,-0.9723554,-0.9702037,-0.9822942,-0.9820833,-0.9689725,-0.9610904,-0.9840178,-0.9830989
"25","laying",0.2507918,-0.01889437,-0.1004288,-0.9091165,-0.6917707,-0.717262,-0.4611025,0.6206589,0.5263538,-0.8295549,-0.6435784,-0.6101612,0.08790717,0.02846193,-0.03071794,-0.9733234,-0.9456872,-0.9678355,0.003727235,-0.07164017,0.1397187,-0.8897696,-0.9366308,-0.910928,-0.101647,-0.04267189,-0.05969221,-0.9573811,-0.9715643,-0.9742423,-0.5604778,-0.6492548,-0.5604778,-0.6492548,-0.9621614,-0.9619316,-0.8096885,-0.8560174,-0.9697833,-0.9683095,-0.9291474,-0.7849458,-0.816198,-0.9025477,-0.6723843,-0.6941004,-0.9728591,-0.946802,-0.9626327,-0.976424,-0.9484143,-0.9718854,-0.8905175,-0.9462596,-0.9245369,-0.8913081,-0.9322933,-0.9154675,-0.7744819,-0.6513532,-0.9600831,-0.9636012,-0.910127,-0.8506613,-0.9682516,-0.9704579
"26","walking",0.2792644,-0.01542596,-0.108927,-0.3401855,-0.1363514,-0.3334865,0.9606478,-0.1339222,0.1087387,-0.9800557,-0.9690403,-0.9662316,0.06523037,0.01967121,-0.006183058,-0.3284529,-0.2618636,-0.3974835,-0.003340859,-0.08415077,0.08510692,-0.4928857,-0.5757354,-0.3545491,-0.09941146,-0.04565383,-0.04922405,-0.4174386,-0.5870001,-0.485543,-0.2233992,-0.4218483,-0.2233992,-0.4218483,-0.290758,-0.2793508,-0.392092,-0.5383293,-0.5123988,-0.6034687,-0.3219595,-0.1467022,-0.3395396,-0.3479979,-0.1857258,-0.3844453,-0.3642268,-0.298532,-0.3986732,-0.351066,-0.2719522,-0.3965304,-0.3681129,-0.5618278,-0.3185168,-0.5329996,-0.5879396,-0.4262321,-0.3798367,-0.537184,-0.2933583,-0.2689485,-0.5519276,-0.6094662,-0.619461,-0.6129303
"26","walking_upstairs",0.2726914,-0.02816338,-0.1219435,-0.169007,-0.04917263,-0.4045969,0.9420953,-0.2461697,-0.001993106,-0.9620114,-0.9378582,-0.9296368,0.07556453,0.002091717,-0.01170893,-0.29088,-0.3997715,-0.6779956,-0.02479508,-0.06576018,0.0721459,-0.5502744,-0.6030971,-0.3090881,-0.09755902,-0.03862441,-0.05955584,-0.5158294,-0.7252103,-0.5563902,-0.1428745,-0.1507071,-0.1428745,-0.1507071,-0.4044639,-0.3345313,-0.344427,-0.5140324,-0.6480999,-0.6618297,-0.2428208,-0.1855283,-0.4995028,-0.1428438,-0.04394731,-0.4009023,-0.3045406,-0.4193447,-0.6397413,-0.3420754,-0.4200558,-0.7157269,-0.4276866,-0.6171125,-0.3427039,-0.5908123,-0.5982366,-0.3620522,-0.1675664,-0.2742262,-0.2949705,-0.3937154,-0.5560848,-0.569632,-0.6735807,-0.6698463
"26","walking_downstairs",0.2792846,-0.01262581,-0.1064396,0.1739538,-0.01162991,-0.2848077,0.9467973,-0.07990037,0.1539063,-0.962722,-0.9354259,-0.9330818,0.1114708,-0.007131602,-0.01189114,-0.1281116,-0.0864049,-0.379336,-0.01075221,-0.1003822,0.0822214,-0.3313129,-0.4734081,-0.3320502,-0.09924653,-0.03726811,-0.05105874,-0.1708427,-0.5471984,-0.3589516,0.1143794,0.1470017,0.1143794,0.1470017,-0.1488563,-0.111304,-0.2353146,-0.2961583,-0.4187798,-0.4631408,0.0228001,-0.006237,-0.2796401,0.2267838,-0.07828378,-0.3466485,-0.2013681,-0.1655524,-0.3601146,-0.1308259,-0.06153707,-0.3967017,-0.1259182,-0.4431262,-0.2213888,-0.3981999,-0.4975063,-0.4344822,0.07510168,0.005749437,-0.153172,-0.06794108,-0.3345099,-0.3929907,-0.4722008,-0.4894974
"26","sitting",0.2582435,-0.007133645,-0.09744487,-0.979769,-0.940799,-0.9500044,0.7829556,0.2231056,0.3143876,-0.9650829,-0.9492867,-0.9445809,0.07644432,0.00692239,-0.00780238,-0.9922584,-0.9862152,-0.9900087,-0.03702174,-0.08406485,0.07111095,-0.9910277,-0.9734448,-0.9664413,-0.09598482,-0.04030702,-0.04876272,-0.9958825,-0.9931398,-0.9919298,-0.95308,-0.9336028,-0.95308,-0.9336028,-0.9908984,-0.9899861,-0.9540529,-0.964742,-0.9944664,-0.9940332,-0.9825795,-0.9542994,-0.9675191,-0.9787552,-0.9377835,-0.9447813,-0.9920254,-0.9858629,-0.98799,-0.9932999,-0.9877546,-0.9906931,-0.9901449,-0.9817408,-0.9704237,-0.9913184,-0.9694882,-0.9682667,-0.952411,-0.9345877,-0.9894819,-0.9895213,-0.9764639,-0.9636507,-0.9939854,-0.9942098
"26","standing",0.281127,-0.01666083,-0.1102378,-0.9930694,-0.9494662,-0.9629884,0.9654609,-0.1403154,0.08841427,-0.9926788,-0.9669864,-0.9642285,0.07535782,0.008173223,-0.002194978,-0.9904984,-0.9759355,-0.9866934,-0.02453458,-0.07313858,0.07767068,-0.9737851,-0.9824081,-0.9748914,-0.100356,-0.0409012,-0.05325419,-0.9784724,-0.989767,-0.9859925,-0.9685117,-0.9626973,-0.9685117,-0.9626973,-0.9869852,-0.9826263,-0.968674,-0.9626536,-0.9885448,-0.9842538,-0.9919934,-0.9584023,-0.9732152,-0.9937024,-0.9478297,-0.9600278,-0.990587,-0.9762671,-0.9845639,-0.9912757,-0.9773549,-0.9874281,-0.9693643,-0.9838859,-0.9744593,-0.9753216,-0.9817409,-0.977351,-0.9706053,-0.9639093,-0.9828769,-0.9811293,-0.9723331,-0.9629676,-0.9857623,-0.983314
"26","laying",0.2716459,-0.01918957,-0.1050025,-0.9694454,-0.9832314,-0.9845,-0.6213097,0.803015,0.6145234,-0.9444725,-0.987888,-0.9840817,0.08665025,0.012442,-0.006147551,-0.9893158,-0.9871829,-0.9890646,-0.01706562,-0.09032292,0.1524363,-0.9903282,-0.9793257,-0.9693022,-0.1003686,-0.03966827,-0.07115334,-0.9926652,-0.9890633,-0.9937598,-0.976785,-0.9643552,-0.976785,-0.9643552,-0.9899706,-0.9891019,-0.9518636,-0.9656768,-0.992198,-0.9899174,-0.9732623,-0.983664,-0.9849231,-0.9679719,-0.9833171,-0.9848545,-0.989224,-0.9871151,-0.9873083,-0.9904101,-0.9882386,-0.9893705,-0.9883863,-0.983128,-0.9701712,-0.9909701,-0.9774918,-0.971789,-0.9692691,-0.9665766,-0.9891382,-0.9879015,-0.9743052,-0.9661392,-0.9904309,-0.989628
"27","walking",0.2768495,-0.01664788,-0.1128223,-0.3484756,-0.1873012,-0.2973183,0.9447593,-0.187497,-0.1262109,-0.9798661,-0.973793,-0.9565935,0.0684332,0.001612303,-0.02075233,-0.316184,-0.1040905,-0.4011885,-0.08558836,-0.03653482,0.1182678,-0.6068602,-0.5298651,-0.2501204,-0.07861635,-0.04769744,-0.06502476,-0.5232569,-0.6341055,-0.426347,-0.2388539,-0.4073558,-0.2388539,-0.4073558,-0.2305005,-0.2661389,-0.3966388,-0.4824524,-0.5625872,-0.6187186,-0.3087024,-0.1367835,-0.3123726,-0.3652563,-0.2677416,-0.3455152,-0.3454827,-0.1947674,-0.3826171,-0.3466104,-0.0655179,-0.417958,-0.4980179,-0.5347242,-0.3181824,-0.6423491,-0.5309438,-0.2978475,-0.3272294,-0.5503926,-0.259934,-0.279732,-0.5194517,-0.5468881,-0.6232882,-0.6392424
"27","walking_upstairs",0.2657703,-0.02009533,-0.1235304,-0.2954395,-0.09501041,-0.2307079,0.8680003,-0.2292787,-0.2946426,-0.9564339,-0.9477134,-0.9266754,0.07347635,-0.01402294,0.006746791,-0.4680662,-0.4268335,-0.6337229,-0.09403449,0.002124994,0.1401299,-0.562461,-0.5879668,-0.1699608,-0.09375187,-0.05092352,-0.06290137,-0.6957749,-0.7111484,-0.6768765,-0.1605894,-0.3799488,-0.1605894,-0.3799488,-0.4790674,-0.4646106,-0.2861457,-0.5017754,-0.6998951,-0.7246712,-0.4176074,-0.2496885,-0.4188864,-0.2535041,-0.07940598,-0.1973389,-0.5031139,-0.4424656,-0.6085442,-0.4789234,-0.4501164,-0.6571394,-0.5443692,-0.5940926,-0.4005285,-0.5742543,-0.5878695,-0.1835087,-0.3939289,-0.4687077,-0.4607703,-0.4730116,-0.6076677,-0.523336,-0.7191798,-0.7517143
"27","walking_downstairs",0.2975442,-0.01355645,-0.1128377,0.1674075,-0.097971,-0.2400408,0.9313802,-0.1669388,-0.1400476,-0.9469752,-0.934964,-0.9209215,0.09362732,0.01598695,-0.009850348,-0.003583389,-0.1385281,-0.4093109,-0.1598266,-0.01631316,0.152695,-0.3637229,-0.4818134,-0.2578462,-0.05158148,-0.06420236,-0.06210437,-0.4938376,-0.4594593,-0.3072683,0.1080714,0.1211763,0.1080714,0.1211763,-0.1154212,-0.03863674,-0.1647832,-0.3079521,-0.4405466,-0.4658075,0.08298315,-0.06267296,-0.2416004,0.1949127,-0.1756471,-0.3030907,-0.04378263,-0.1709753,-0.3436264,-0.05228113,-0.163244,-0.4747555,-0.2966286,-0.4021328,-0.1449049,-0.3909684,-0.5430332,-0.367816,0.1498165,-0.071212,0.01085756,-0.1136259,-0.3591137,-0.3979842,-0.4677778,-0.5028314
"27","sitting",0.2739413,-0.01552698,-0.1055219,-0.9885801,-0.9715791,-0.9658587,0.8394647,0.212947,0.2764174,-0.9824457,-0.9825533,-0.9672681,0.0779039,0.004670724,-0.006112854,-0.9906581,-0.9850975,-0.988904,-0.03718308,-0.07973456,0.08337528,-0.9884924,-0.9820675,-0.9757133,-0.09516358,-0.03964108,-0.05038836,-0.9936403,-0.9922264,-0.9917668,-0.9794817,-0.9695267,-0.9794817,-0.9695267,-0.9894672,-0.9892005,-0.9635655,-0.9707821,-0.9940347,-0.9921128,-0.9886821,-0.9740579,-0.9746658,-0.9886592,-0.9712661,-0.9632207,-0.9908396,-0.9852386,-0.9870877,-0.9912923,-0.9860831,-0.9892825,-0.9872079,-0.9841411,-0.9768481,-0.9889846,-0.9810377,-0.9775955,-0.9747665,-0.9708853,-0.9887733,-0.9885317,-0.9794828,-0.9705283,-0.9923903,-0.9919678
"27","standing",0.2795669,-0.01659324,-0.1078358,-0.9919516,-0.9551714,-0.9624084,0.9653515,-0.1885048,-0.005574169,-0.9940122,-0.9796411,-0.96817,0.07496998,0.01224333,-0.001379503,-0.9876284,-0.9758297,-0.9873548,-0.02673165,-0.06750712,0.07168415,-0.969902,-0.982499,-0.9812818,-0.09876051,-0.04174718,-0.05140392,-0.9826424,-0.990798,-0.9889704,-0.9727533,-0.9663601,-0.9727533,-0.9663601,-0.9853476,-0.9841591,-0.968703,-0.9656933,-0.9895321,-0.9888198,-0.9901218,-0.9613561,-0.9741462,-0.9928758,-0.9543816,-0.9589248,-0.9877717,-0.9758687,-0.9851114,-0.9886068,-0.9776056,-0.9882083,-0.9701496,-0.9837319,-0.9808625,-0.9702218,-0.9818578,-0.983105,-0.9731862,-0.9675291,-0.9841516,-0.9830223,-0.9755256,-0.9654002,-0.9894185,-0.9885791
"27","laying",0.2741025,-0.01798676,-0.1076997,-0.9784552,-0.983736,-0.986637,-0.5304346,0.5678795,0.8453924,-0.9711839,-0.9937017,-0.9890563,0.07662686,0.01264911,-0.0006855493,-0.9864719,-0.9851595,-0.9896851,-0.01954273,-0.09578396,0.1187384,-0.9888372,-0.9842875,-0.978375,-0.1011477,-0.03621862,-0.06427978,-0.9935037,-0.9930259,-0.9932967,-0.9820917,-0.9789202,-0.9820917,-0.9789202,-0.9883728,-0.9885868,-0.9669176,-0.9719157,-0.994355,-0.9934843,-0.9806318,-0.982916,-0.9873566,-0.9776157,-0.9842691,-0.9865824,-0.9866796,-0.9852573,-0.9880331,-0.9874775,-0.986116,-0.9899012,-0.9870285,-0.9867958,-0.979202,-0.9893823,-0.9830523,-0.9800964,-0.981389,-0.9802963,-0.9880989,-0.9881749,-0.9798907,-0.9718062,-0.9935638,-0.9935523
"28","walking",0.2812282,-0.01567597,-0.1037147,-0.2930035,-0.1178862,-0.3009284,0.9429303,-0.2293162,-0.1259129,-0.9766939,-0.9687809,-0.944225,0.09311222,0.02264866,-0.007629152,-0.3357002,-0.2201231,-0.5374705,-0.1058962,-0.01728222,0.1160659,-0.5037986,-0.497684,-0.2426014,-0.09297467,-0.05153944,-0.05935525,-0.3994171,-0.6390186,-0.4409279,-0.180666,-0.392694,-0.180666,-0.392694,-0.2992234,-0.3904497,-0.3107759,-0.4605117,-0.5462488,-0.5798612,-0.2800622,-0.1279123,-0.3563376,-0.2988324,-0.168789,-0.3260462,-0.362602,-0.2945483,-0.4987545,-0.3671164,-0.1917575,-0.5745797,-0.3746811,-0.5046817,-0.255029,-0.5454802,-0.4974707,-0.3082434,-0.3521568,-0.5115737,-0.3608115,-0.436273,-0.5146024,-0.5168116,-0.5959651,-0.5890717
"28","walking_upstairs",0.2620058,-0.02794439,-0.121514,-0.2420624,-0.1467539,-0.2859869,0.8545082,-0.333224,-0.2652079,-0.9446978,-0.9276411,-0.900514,0.07068319,0.02229854,0.007490817,-0.3126717,-0.3316024,-0.6374889,-0.129363,0.0212251,0.103721,-0.5188182,-0.4793195,-0.1893068,-0.08056806,-0.04925521,-0.07526104,-0.4942829,-0.6905711,-0.6035683,-0.1862405,-0.2119287,-0.1862405,-0.2119287,-0.3880862,-0.3253623,-0.2634153,-0.4769233,-0.6202798,-0.6701321,-0.2661013,-0.1905891,-0.4017329,-0.2337266,-0.178555,-0.2816852,-0.3188667,-0.3580094,-0.5878136,-0.3702737,-0.3490266,-0.6879076,-0.4036363,-0.5220665,-0.318211,-0.5563834,-0.4599893,-0.2262434,-0.2135194,-0.3346262,-0.2944334,-0.3744959,-0.5348354,-0.528187,-0.6625058,-0.7048528
"28","walking_downstairs",0.2936421,-0.02202305,-0.108589,0.1257129,0.1564966,-0.3410318,0.9292917,-0.2358971,-0.1214773,-0.9569215,-0.9484042,-0.9170598,0.09726535,0.01434509,0.001239501,-0.01676522,0.02655301,-0.4270533,-0.1410963,0.007105643,0.1386224,-0.2681063,-0.2593687,-0.307025,-0.0266493,-0.05704109,-0.07761739,-0.1639449,-0.4245679,-0.3362127,0.1043592,0.1354656,0.1043592,0.1354656,-0.07075603,-0.04188726,-0.06824632,-0.2244841,-0.3404173,-0.4071323,0.08907218,0.1864417,-0.3081616,0.1377971,0.0653012,-0.4169403,-0.0268677,-0.01270397,-0.3652874,-0.09801123,-0.00175392,-0.4884884,-0.029997,-0.2171002,-0.1843923,-0.3454533,-0.2931084,-0.4165059,0.18884,-0.0740586,-0.01288238,-0.08835985,-0.2233548,-0.3629038,-0.3967207,-0.4647222
"28","sitting",0.2769776,-0.01854044,-0.1115179,-0.9832728,-0.9399052,-0.9366672,0.9073313,-0.1125967,0.1354026,-0.9891325,-0.9717664,-0.9560877,0.07686716,0.01483382,0.000257854,-0.9762867,-0.9622195,-0.9763274,-0.0339018,-0.06739439,0.0870254,-0.979672,-0.9563165,-0.9566328,-0.09539351,-0.04080078,-0.05790154,-0.9821557,-0.9807139,-0.9710017,-0.9557897,-0.9477827,-0.9557897,-0.9477827,-0.9732744,-0.9703016,-0.9551756,-0.951066,-0.9812132,-0.9784419,-0.9798201,-0.9463517,-0.9522268,-0.9849567,-0.9398855,-0.9330455,-0.9768918,-0.9630542,-0.9729396,-0.9777868,-0.9639904,-0.9783278,-0.9737243,-0.9631176,-0.9541803,-0.9816151,-0.953207,-0.961561,-0.9539281,-0.9522814,-0.9691787,-0.9708233,-0.9602975,-0.9535343,-0.9794659,-0.9783954
"28","standing",0.2777951,-0.01726351,-0.1065794,-0.9777486,-0.8756892,-0.9051238,0.9485148,-0.2476562,-0.03858305,-0.9900594,-0.9628014,-0.9517822,0.07531316,0.009073632,-0.002678101,-0.9686046,-0.9337682,-0.9697654,-0.02532815,-0.07390016,0.08651731,-0.8840322,-0.9400063,-0.9254914,-0.1022484,-0.04313647,-0.05258963,-0.9283434,-0.972977,-0.9564972,-0.9254717,-0.9176583,-0.9254717,-0.9176583,-0.959552,-0.9540684,-0.8942425,-0.8769175,-0.959681,-0.9562665,-0.9725198,-0.8934304,-0.934503,-0.9802675,-0.8744693,-0.8976008,-0.9685137,-0.935169,-0.9647512,-0.9716728,-0.9369913,-0.9735721,-0.8804261,-0.9481608,-0.9266552,-0.8867068,-0.9361016,-0.9320391,-0.9291465,-0.9238572,-0.9527278,-0.9549632,-0.9096524,-0.8784597,-0.9587586,-0.9559834
